data,perfil,dia,fonte,posicao,titulo,canal,url,duracao,publicado,views,tema
24/02/2026,P1,4,HOME,4,Tragedia da chuva em MG: mortes e destruicao,Brasil Urgente,https://youtu.be/zihtmQQ5wCE?si=KEOGqn47L2SlrSAs,3:39,24/02/2026,3100,POLITICA
24/02/2026,P1,4,HOME,5,Eleicoes 2026: Douglas Ruas e candidato do PL ,CNN Brasil,https://youtu.be/I8Qc0CG4qkw?si=kghyj92Wvp1bqOfc,2:43,24/02/2026,765,POLITICA
24/02/2026,P1,4,HOME,6,"Em visita a Coreia do Sul, presidente Lula encerra viagem a Asia",Jornal da Record,https://youtu.be/wZmURZLmmE8?si=obu96TlDAkubGHzc,2:39,23/02/2026,2,POLITICA
24/02/2026,P1,4,HOME,7,CHINA ENTRA NO JOGO COM IRA ,Parabolica,https://youtu.be/6FpkTRhkD98?si=fWEe3uqjgpYQIIE8,12:04,24/02/2026,6700,POLITICA
24/02/2026,P1,4,HOME,8,A estrategia militar de Trump contra o Ira e o risco no estreito de Ormuz,TIMES BRASIL,https://youtu.be/Cj7lxvPd10g?si=W98yWL1X1fxnzEx6,5:16,19/02/2026,91000,POLITICA
24/02/2026,P1,4,HOME,9,JN: Organizacoes da sociedade civil pedem que Lula vete,g1,https://youtu.be/939h2FpdfLM?si=9IMH3vJQjCEoaYQD,5:55,06/02/2026,87000,POLITICA
24/02/2026,P1,4,HOME,10,"Nao sou representante da ONU, diz Lula sobre conflito dos EUA com Ira",CNN Brasil,https://youtu.be/V8dfscd1kHY?si=MPN1s3yZXyqQpG9N,3:50,23/02/2026,10000,POLITICA
24/02/2026,P1,4,NEXT,1,Hugo Motta nega supersalarios e diz que solucao depende do Executivo,SBT News,https://youtu.be/DYApB0jEyhA?si=BPhw4ILzESyopopp,9:44,24/02/2026,43,POLITICA
24/02/2026,P1,4,NEXT,2,Juiz de fora acumula 584 mm e evacua areas de risco,SBT News,https://youtu.be/WHJfM8TpaYI?si=cOpOaLFgdRVFa66U,6:03,24/02/2026,2200,POLITICA
24/02/2026,P1,4,NEXT,3,Bolsa renova recorde e supera 191 mil pontos,CNN Brasil,https://youtu.be/ziNMAoTKY9I?si=_QXuV4vmcxj21XOH,2:51,24/02/2026,1,POLITICA
24/02/2026,P1,4,NEXT,4,Rean volta ao STF para rediscutir depoimento de Vorcaro,UOL,https://youtu.be/Co486PZKBdc?si=8VtmYvoRFbiN7FP4,10:16,24/02/2026,14,POLITICA
24/02/2026,P1,4,NEXT,5,Novas tarifas dos EUA entram em vigor com taxa mais baixa de 10%,Record News,https://youtu.be/AhSTDmbTGmk?si=ZFbwN4SjdiJaDdaZ,4:57,24/02/2026,308,POLITICA
24/02/2026,P1,4,NEXT,6,Petroleiros estao pressionando o governo para que Lula ajude Cuba,O TEMPO,https://youtu.be/f8TB4t-zthM?si=yZjsvp8qHkJG2AF4,5:34,24/02/2026,452,POLITICA
24/02/2026,P1,4,NEXT,7,O que acontece apos viagem de Lula a Asia,Metropoles,https://youtu.be/dMSha1elznE?si=9XB_RMAjT1J6A1Ur,2:38,24/02/2026,567,POLITICA
24/02/2026,P1,4,NEXT,8,Governo revoga decreto de estudos para concessao de hidrovias na Amazonia,CanalGov,https://youtu.be/G7Rq1qkLqbY?si=G0OcLIS8dmywD0R7,1:27,24/02/2026,132,POLITICA
24/02/2026,P1,4,NEXT,9,Sobrinho dos Brazao critica delacao e defende inocencia no caso Marielle,SBT News,https://youtu.be/P-KMz00gvVQ?si=XDqnAJHTB8PrbSVI,6:51,24/02/2026,1,POLITICA
24/02/2026,P1,4,NEXT,10,JH: Guerra entreUcrania e Russia completa 4 anos,g1,https://youtu.be/cQjg19nGLuU?si=6z9IDk8okx7fm9Gk,4:49,24/02/2026,6600,POLITICA
24/02/2026,P2,4,HOME,1,Quanto GANHEI sendo YOUTUBER INICIANTE em 2026,Renata Rodrigues,https://youtu.be/LUCaqiabnpo?si=bP9myO1iPqANemo7,7:54,01/02/2026,27000,FITNESS
24/02/2026,P2,4,HOME,2,EXAUSTAO EMOCIONAL: O CANSACO QUE NAO PASSA,Papo com Anahy D'Amico,https://youtu.be/UC_9TndluoE?si=YdDpoqIwJ7zFkFTm,8:06,19/07/2025,747000,FITNESS
24/02/2026,P2,4,HOME,3,ROTINA DE 2 MINUTOS PARA FIRMAR E LEVANTAR O ROSTO,Deise Misturini,https://youtu.be/49w0NIbpLb4?si=4OPeCkzMCIeS7qzS,9:19,15/01/2026,252000,FITNESS
24/02/2026,P2,4,HOME,4,CHEGA de TAPIOCA,Receitas do Clau,https://youtu.be/5sGQBbqqyMU?si=-6eWPFDN0Off_HL0,8:02,28/12/2022,4300000,FITNESS
24/02/2026,P2,4,HOME,5,TREINAO DE BICEPS E TRICEPS,Vane Fit,https://youtu.be/-FdtRl0et10?si=kNHJiDnvPnXibayd,3:06,09/02/2026,591,FITNESS
24/02/2026,P2,4,HOME,6,Eu IMPLORO para voce largar o vicio no celular,Mariana Santos,https://youtu.be/FTGyXfvWr6E?si=6xTldvL8vkYwpNHv,13:03,22/02/2026,10000,FITNESS
24/02/2026,P2,4,HOME,7,ROTINA PRA FAZER ANTES DOS TREINOS DE PERNAS,Vane Fit,https://youtu.be/9cvWlF6PAzo?si=Es8odEeZV8HsSakb,5:19,24/02/2026,14100,FITNESS
24/02/2026,P2,4,HOME,8,TRES EXERCICIOS INFALIVEIS ,Medico da Mulher,https://youtu.be/SCLstOll-vw?si=4bcWoRLUGlaLZCuR,9:32,25/10/2026,406000,FITNESS
24/02/2026,P2,4,HOME,9,NAMORE sua SAUDE EMOCIONAL Antes de NAMORAR ALGUEM,Augusto Cury,https://youtu.be/3cfc_RASJWs?si=1RlO5Jcb1wE5PK9e,6:03,19/02/2026,1490000,FITNESS
24/02/2026,P2,4,HOME,10,PAOZINHO de GEMAS com 3 INGREDIENTES,Voce Magra,https://youtu.be/5KQB0-IVFpU?si=oBjNlXXNpbRQ1xQl,7:00,05/01/2026,411000,FITNESS
24/02/2026,P2,4,NEXT,1,AULA COMPLETA DE GINASTICA AEROBICA ,Nice One Academia,https://youtu.be/-1vV1HwGcuw?si=MRdJJmV6xOhcwo24,6:23,17/07/2020,96000,FITNESS
24/02/2026,P2,4,NEXT,2,4 Exercicios Afetivos para Reduzir a Gordura nas Costas,Funfit com Susana Yabar,https://youtu.be/S9FRNWnAQ1c?si=64dpkYAVipv4xTx0,9:53,25/01/2023,380000,FITNESS
24/02/2026,P2,4,NEXT,3,Aprenda quais alimentos potencializam os seus resultados,Gabi Souto,https://youtu.be/OGDZZdlB_zg?si=x_p8_mTKC7GTLeL5,5:37,24/02/2026,2,FITNESS
24/02/2026,P2,4,NEXT,4,POR QUE EU NAO TOMO WHEY PROTEIN,Tay Traininig,https://youtu.be/15TCCWgm2Jo?si=xmfp_g6DL7AaoWJR,10:15,08/07/2024,3100000,FITNESS
24/02/2026,P2,4,NEXT,5,TRANSFORMANDO SEUS BRACOS ,Aurelio Alfieri,https://youtu.be/nT0x8JgpIBE?si=A03U08OJkyePADk5,7:22,06/02/2023,178000,FITNESS
24/02/2026,P2,4,NEXT,6,Exercicios para levantar o peito,WORKOUT,https://youtu.be/fcmXr4oqqlk?si=rkks0pbe6WPWME2o,5:56,10/10/2024,1700000,FITNESS
24/02/2026,P2,4,NEXT,7,Dor na lombar,O fisio do corredor Willian A.,https://youtu.be/XBv9j1KCC1o?si=lexBnn1wTNUfCE31,7:29,18/02/2026,54,FITNESS
24/02/2026,P2,4,NEXT,8,TREINO + RAPIDO OBTENDO + RESULTADOS,Tay Traininig,https://youtu.be/KTjI6t9-KxM?si=560irG_uBlQWDur0,9:16,29/11/2021,91000,FITNESS
24/02/2026,P2,4,NEXT,9,Pilates para abdomem tonificado,Lyne On The Mat,https://youtu.be/LBwD2pPWB0Q?si=RMR1SSsUeWUw4rUH,9:59,23/12/2025,1000,FITNESS
24/02/2026,P2,4,NEXT,10,TREINO SUPERIOR 7 MIN,TREINADORA CAROL VAZ,https://youtu.be/eDd4M7g96SA?si=VVfRlG5q6sJ6vBge,10:39,19/09/2021,952000,FITNESS
24/02/2026,P3,4,HOME,1,O que e USB-C,Vladimir Campos,https://youtu.be/XxI6xay8Qdo?si=DqsDHjwhpv-bLcIO,5:09,02/06/2021,58000,TECNOLOGIA
24/02/2026,P3,4,HOME,2,Dell acaba com marcas antigas de PCs,TecMundo,https://youtu.be/ETvJruSwuyY?si=dRKIhsbjGrp35cCR,10:19,06/01/2025,37000,TECNOLOGIA
24/02/2026,P3,4,HOME,3,GALAXY TAB A11 PLUS,TudoCelular,https://youtu.be/BWRu99fdcV4?si=RIDX5P2GAx3R-O2k,9:38,16/02/2026,10000,TECNOLOGIA
24/02/2026,P3,4,HOME,4,KVM UGREEN: USAR DOIS COMPUATDOES EM UM SO TECLADO,Marleo Piber,https://youtu.be/RDioekNYais?si=hH4MclFGd49Nexk1,9:17,22/01/2023,4200,TECNOLOGIA
24/02/2026,P3,4,HOME,5,Como carregar notebook utilizando Powerbank,Victor Viana,https://youtu.be/vazeRuYO3vA?si=VmbuqwSPhEy6n7k4,8:04,01/10/2023,41000,TECNOLOGIA
24/02/2026,P3,4,HOME,6,Esse Thinkpad e MONSTRO,Flow de Dados,https://youtu.be/chUOjYn88z4?si=LC6RksGNeIX165G-,11:27,11/02/2026,12000,TECNOLOGIA
24/02/2026,P3,4,HOME,7,Samsung MODO DEX e acessorios,"Fala, Leo!",https://youtu.be/5Qw9g_UwiqU?si=Z8Od9S8e-Zsvlm9r,15:38,27/01/2026,32000,TECNOLOGIA
24/02/2026,P3,4,HOME,8,Review Hub da UGREEN,mzeds,https://youtu.be/fydC3uQSmaU?si=qKITzfVUQtp6UlbO,4:51,28/09/2024,5000,TECNOLOGIA
24/02/2026,P3,4,HOME,9,Os MELHORES Notebooks Custo-Beneficio para estudar,INDICA TECH BR,https://youtu.be/eWJVMo6pNfc?si=5teKkiUX98xThJQV,6:17,07/02/2026,358,TECNOLOGIA
24/02/2026,P3,4,HOME,10,OS MELHORES CELULARES PARA JOGOS ATE R$ 1800 ,Tech Lany,https://youtu.be/kCoTm2mknss?si=Xqw27NjscAF4m0Xj,7:36,24/02/2026,67,TECNOLOGIA
24/02/2026,P3,4,NEXT,1,Switch KVM UGREEN,Geek de Fibra,https://youtu.be/qUoSflrS7Hw?si=jNZqKvBpBsFh3Nq5,10:20,02/08/2022,39000,TECNOLOGIA
24/02/2026,P3,4,NEXT,2,TRANSFORME seu notebook (e MAC) em um PC GAMER,Gabriel de Pinho,https://youtu.be/ZWR8J4sKsM0?si=TSy1a3iBsWRESOvX,10:52,11/09/2020,456000,TECNOLOGIA
24/02/2026,P3,4,NEXT,3,Como fazer UPGRADE de SSD no NOTEBOOK,Gabriel de Pinho,https://youtu.be/U72zbxSDYBQ?si=v9lZbSvujFBV-Njc,10:31,06/10/2021,33000,TECNOLOGIA
24/02/2026,P3,4,NEXT,4,Meu KIT de GRAVACAO 2026,Por essa Dica,https://youtu.be/mnmhZfuDaTA?si=5WTKr2KNXxWyrDbS,8:10,24/02/2026,5,TECNOLOGIA
24/02/2026,P3,4,NEXT,5,UGREEN HDMI SWITCHER ,dmeloTV,https://youtu.be/dmdb9-ZYIRI?si=-ACKhyS_ALuCAzTF,6:29,16/07/2024,6800,TECNOLOGIA
24/02/2026,P3,4,NEXT,6,INSTALEI UMA PLACA DE VIDEO NO NOTEBOOK POSITIVO,MW Informatica,https://youtu.be/j36cI6K7SGY?si=Hdi9sMrjLnmmUrZg,15:21,15/08/2024,179000,TECNOLOGIA
24/02/2026,P3,4,NEXT,7,Como liguei 2 monitores no Macbook M1,Decinho Shinkai,https://youtu.be/VHLmKS6cZ-A?si=8YicfxfHlFcCJxw2,5:26,09/10/2023,7200,TECNOLOGIA
24/02/2026,P3,4,NEXT,8,Como saber se seu notebook e monitor suportam passar video,Victor Viana,https://youtu.be/-qtlEiI71Wc?si=gdbVqG5RvvOGypGV,6:47,29/03/2023,48000,TECNOLOGIA
24/02/2026,P3,4,NEXT,9,Placa De Video Externa pra NOTEBOOK,Gabriel de Pinho,https://youtu.be/9HPfXfz1PTo?si=-jTfvkI2mo0irZ5i,10:01,14/11/2018,1100000,TECNOLOGIA
24/02/2026,P3,4,NEXT,10,REALME C85,Tuk,https://youtu.be/qB6qbkqJFqE?si=sdOujzR0RTHS8pmo,9:25,23/02/2026,2900,TECNOLOGIA
24/02/2026,P4,4,HOME,1,"Investimentos em ferrovias devem somar 140 bilhoes de reais, preve governo",Jornalismo TV Cultura,https://youtu.be/fpD7as-_PT4?si=Y3vG7_oET6aPU4Rz,3:23,21/02/2026,20000,NEUTRO
24/02/2026,P4,4,HOME,2,BOLINHO DE CHUVA PERFEITO E REDONDINHO ,Receitas de Pai,https://youtu.be/GTNsoF4NOZM?si=O5Oa6fU1eI-01pra,9:37,09/07/2025,1400000,NEUTRO
24/02/2026,P4,4,HOME,3,PGR da aval ao STF a acao que fere de morte empregos com ferias e 13º salario,UOL,https://youtu.be/Sds0rwAacTU?si=oWO09xeshmb55KuQ,3:58,10/02/2026,350000,NEUTRO
24/02/2026,P4,4,HOME,4,Mulher abraca poste durante enxurrada em Juiz de Fora (MG),UOL,https://youtu.be/WUk3b0WiUP8?si=pe1_e5LKkek43-zv,0:54,24/02/2026,32000,NEUTRO
24/02/2026,P4,4,HOME,5,Flavio Bolsonaro e Castro definem candidatos a governo e Senado no RJ,Metropoles,https://youtu.be/uCvFnI2HaBs?si=qwcXvt3h7o14FsWW,5:14,24/02/2026,80000,NEUTRO
24/02/2026,P4,4,HOME,6,MUSCULACAO VS CORRIDA? QUAL E MELHOR?,Os Socios Podcast,https://youtu.be/HJ0w285tCnE?si=ONvX3o1cl5AxY_6q,5:49,03/09/2025,670000,NEUTRO
24/02/2026,P4,4,HOME,7,Novo sistema do Banco Central permite portabilidade de credito rapida e digital pelo celular,Record News,https://youtu.be/dHBxNjtMSJQ?si=zenjbQTl2wc8yaMA,2:29,19/02/2026,32000,NEUTRO
24/02/2026,P4,4,HOME,8,"Se MEXE C#R#LH0, Va Atras Dos Seus Sonhos ",Clovis de Barros,https://youtu.be/qy9Fwsg-L1g?si=ey_mFmq60rYl7Lo9,2:44,18/02/2026,360000,NEUTRO
24/02/2026,P4,4,HOME,9,E isso que acontece no seu organismo quando voce come muito tarde,Drauzio Varella,https://youtu.be/MdeE4Q4YXuI?si=4K-rtw8CU2WPSyQi,5:02,17/05/2024,1100000,NEUTRO
24/02/2026,P4,4,HOME,10,Brasil corre risco de apagao logistico por falta de caminhoneiros | Jornal da Band,Band Jornalismo,https://youtu.be/afF4FMi5MHQ?si=XaJKOUtqpbda6DPE,2:02,21/02/2026,100000,NEUTRO
24/02/2026,P4,4,NEXT,1,O SEGREDO DA TAPIOCA MOLINHA E MOLHADINHA ,RECEITAS DO FABRICIO,https://youtu.be/W59zv6UOI2M?si=lONAj-3cIe2jHAlr,3:44,20/01/2021,1500000,NEUTRO
24/02/2026,P4,4,NEXT,2,Como Fazer uma Sobremesa de Goiabada!,Beatriz Receitas,https://youtu.be/9qJmKLPxlZs?si=fnAUp4VxC81Jc2ES,2:38,12/06/2025,415,NEUTRO
24/02/2026,P4,4,NEXT,3,BOLO DE MILHO VERDE DA ROCA,Culinaria Rondonopolis,https://youtu.be/BfPkEN901ss?si=sP_RBEgTF7lTdBIN,6:13,24/02/2026,11,NEUTRO
24/02/2026,P4,4,NEXT,4,BOLINHOS DE CARNE,Cozinha Art,https://youtu.be/TibSeUaqNFY?si=WE-vae6ZjOWaDQhc,2:42,06/07/2025,69000,NEUTRO
24/02/2026,P4,4,NEXT,5,Quibebe de abobora com creme de leite,Socorro Martins,https://youtu.be/wXVSPQs3b-k?si=zN368S0OtQZBvaX-,3:47,23/01/2026,86,NEUTRO
24/02/2026,P4,4,NEXT,6,Bomba de Presunto e Queijo que Esta Bombando na Internet!,Receitas da Nessa,https://youtu.be/1BGu9cNhiYQ?si=0ImqOzyLI5gzu0_-,4:41,04/08/2025,56000,NEUTRO
24/02/2026,P4,4,NEXT,7,MELHOR QUE LASANHA. SURPREENDA A TODOS NO ALMOÇO DE DOMINGO.,Receitas Faceis do Dia a Dia e Receitas Agora,https://youtu.be/SbzeYPrxf_0?si=xpSZbiBaTBsdtuQ3,3:02,19/01/2026,173000,NEUTRO
24/02/2026,P4,4,NEXT,8,Como Fazer uma Sobremesa de Goiabada!,Aquela Receita,https://youtu.be/uo1Fd_omNgc?si=YzjHlhvvFAuz6Qmu,3:27,12/12/2025,1700000,NEUTRO
24/02/2026,P4,4,NEXT,9,Esta deliciosa receita aprendi em um restaurante caro! ,Hausgemachte Rezepte Fix,https://youtu.be/HLHRKGAJQ_0?si=dPZcsujBYyCWBu4I,3:59,28/01/2026,95000,NEUTRO
24/02/2026,P4,4,NEXT,10,Como Fazer Coracao de Frango na Frigideira - Tv Churrasco,Tv Churrasco,https://youtu.be/vr1LyQMQ2QU?si=mtRX7HdQ8NO1-H-R,5:16,08/04/2024,240000,NEUTRO
25/02/2026,P1,5,HOME,1,Discurso do Estado da Uniao de Trump ,CNN Brasil,https://youtu.be/FQ9QLbNXqHM?si=gEGL8ldvhvdKoZMN,6:55,25/02/2026,44,POLITICA
25/02/2026,P1,5,HOME,2,Entenda o que muda apos a camara aprovar o PL Antifaccao,SBT News,https://youtu.be/n-6unvjyxxk?si=1Uokgx8OOf1avURO,6:16,25/02/2026,7300,POLITICA
25/02/2026,P1,5,HOME,3,VINI JR. E DECISIVO DE NOVO,TNT Sports Brasil,https://youtu.be/-IY1hnDpQEk?si=6Ya62CIvFuAQhlPn,5:31,25/02/2026,241000,POLITICA
25/02/2026,P1,5,HOME,4,Mais um primeiro-ministro enfrenta voto de desconfianca,92 News HD,https://youtu.be/lVOxjVoGtBc?si=fR1lCOTJ9wwLBU2_,0:44,17/02/2026,3000,POLITICA
25/02/2026,P1,5,HOME,5,Primeira Turma fixa penas para acusados no caso Marielle,SBT News,https://youtu.be/Qw-S_HnmHRw?si=0P6sllnbLracZt0S,16:18,25/02/2026,3500,POLITICA
25/02/2026,P1,5,HOME,6,Desembargador que absolveu homem por estupro de menina,Radio BandNews FM,https://youtu.be/LQAUq6nBnFo?si=nJqCJil5qip6Q2zG,3:07,25/02/2026,2300,POLITICA
25/02/2026,P1,5,HOME,7,Chanceler da Alemanha chega a China apos ofensivas de Donald ,Jovem Pan News,https://youtu.be/uvhq5Dz0zOs?si=W41qMC74am4PDlFU,2:00,25/02/2025,890,POLITICA
25/02/2026,P1,5,HOME,8,FLAVIO BOZO INVENTA A MAIOR FAKE NEWS DE TODAS ,JA Cortes,https://youtu.be/M-8phUr2nxQ?si=SFuezxA1Tv_Vh15E,6:28,23/02/2026,11000,POLITICA
25/02/2026,P1,5,HOME,9,A economia de Trump esta crescendo rapidamente,Salem News Channel,https://youtu.be/jJEUaVQ67Jw?si=OJwIxbO4ri6SOAzN,4:23,25/02/2026,366,POLITICA
25/02/2026,P1,5,HOME,10,Presidente do Instituto Vox Populi aposta em Lula forte e vitoria,Rede TVT,https://youtu.be/S0RxR0J3xt4?si=-mdgl0mO_LkkpOt7,11:21,25/02/2026,8000,POLITICA
25/02/2026,P1,5,NEXT,1,Camara livra bets de pagar R$ 30 bi apos manobra,SBT News,https://youtu.be/7KLxMD8jluw?si=ncM3TxSHtJojILFB,5:01,25/02/2026,1800,POLITICA
25/02/2026,P1,5,NEXT,2,Lula aparece a frente de todos os candidatos no 1 turno,CNN Brasil,https://youtu.be/iOtDsUdvEtE?si=2qofCcHhnVyjeZ9P,2:59,25/02/2026,5200,POLITICA
25/02/2026,P1,5,NEXT,3,"Apos visita a Bolsonaro, Flavio tenta apziguar briga entre Eduardo",Record News,https://youtu.be/KrvUhEhUU5c?si=HWPtQUWJHU-qG0bq,7:29,25/02/2026,96,POLITICA
25/02/2026,P1,5,NEXT,4,Delegacoes de paises africanos e governo do Brasil realizam intercambio ,CanalGov,https://youtu.be/TTEDvxlR2wI?si=u8PGn9GQMd5maG6e,3:25,25/02/2026,367,POLITICA
25/02/2026,P1,5,NEXT,5,Motta diz aceitar com naturalidade possiveis vetos,Poder360,https://youtu.be/2_Q5tDnPgZE?si=mqCGf5nXXDDuR3KJ,1:44,25/02/2026,432,POLITICA
25/02/2026,P1,5,NEXT,6,Congresso ve maioria para derrubar veto da dosimetria,CNN Brasil,https://youtu.be/vrMpBubBKN0?si=egF-yYxLViP_d5eH,2:56,25/02/2026,231,POLITICA
25/02/2026,P1,5,NEXT,7,Camara aprova PL Antifaccao e endurece ,Radio Bandeirantes,https://youtu.be/xJrag-Qb_pc?si=3nlBMqIXldvsiIkc,3:36,25/02/2026,1000,POLITICA
25/02/2026,P1,5,NEXT,8,"Oposicao protocola ""impeachmaco"" de ministros de Lula",Poder360,https://youtu.be/HJ2O0SZPEkM?si=5aR5cWBXbjT4M5tK,6:09,25/02/2026,357,POLITICA
25/02/2026,P1,5,NEXT,9,PL Antifaccao segue para sancao do presidente Lula,Jovem Pan News,https://youtu.be/ppkYv-DmxLw?si=0ydFQHC2lQ8wsS-8,3:22,25/02/2026,4600,POLITICA
25/02/2026,P1,5,NEXT,10,Presidente da ADPF critica PL Antifaccao apos mudancas no texto aprovado na Camara,SBT News,https://youtu.be/Nd4kGF0cDOc?si=Fr8e7KV1Puw6Orev,5:00,25/02/2025,149,POLITICA
25/02/2026,P2,5,HOME,1,30 dias seguindo isso e voce nunca mais ficara sem dinheiro,Fran Lima Daily,https://youtu.be/M5MQIymk040?si=ezcsxJ93WIEdp6bs,10:32,23/02/2026,7400,FITNESS
25/02/2026,P2,5,HOME,2,LISTA DE LANCHES QUE NAO ENGORDAM NO EMAGRECIMENTO,Vivi Winkler,https://youtu.be/l3shIM39_94?si=kAU5AxofzUYrxNQB,6:37,13/02/2026,20000,FITNESS
25/02/2026,P2,5,HOME,3,"METAS, VIDA INTERIOR E SAUDE MENTAL",Ana Lidia Lopes,https://youtu.be/eEUii9EhinY?si=VM3eTVYbJ8HIa_SP,16:28,23/02/2026,7900,FITNESS
25/02/2026,P2,5,HOME,4,VOCE PRECISA DESAPARECER,Fe Alves,https://youtu.be/jW9DWIOrFuk?si=-oKF49ysMVIC1-6i,10:40,06/02/2026,60000,FITNESS
25/02/2026,P2,5,HOME,5,Quadril travado depois dos 35? O que fazer antes do agachamento,Vzunck,https://youtu.be/u_EOsW1Fuis?si=NLvKhQb_1aju44Ha,3:33,09/02/2026,248,FITNESS
25/02/2026,P2,5,HOME,6,Se voce e AMBICIOSO mas e PREGICOSO assista esse video,Leandra Santos,https://youtu.be/ZWYheuFOq_g?si=vyuSzedlR-qTLRTW,4:55,29/04/2025,2200000,FITNESS
25/02/2026,P2,5,HOME,7,Jejum na pratica para SECAR,Lola Queren,https://youtu.be/wHGTjzxulNA?si=0UCNV1G6soZ52xXM,28:25,18/02/2026,7400,FITNESS
25/02/2026,P2,5,HOME,8,NAMORE SUA SAUDE EMOCIONAL,Augusto Cury,https://youtu.be/3cfc_RASJWs?si=G_64P5yafBGnSpgU,6:04,19/02/2026,17000,FITNESS
25/02/2026,P2,5,HOME,9,Me de 10 Minutos e Voce Vai Mudar Sua Vida,Paulo Vieira,https://youtu.be/RMacZX-edqw?si=BsyG7xxc9gR8Aq-b,10:55,17/02/2026,39000,FITNESS
25/02/2026,P2,5,HOME,10,Treino PRE-CARNAVAL,SECA 30,https://youtu.be/ZDsGetK49gY?si=y8UYmAukx_-wG10u,8:10,09/02/2026,654,FITNESS
25/02/2026,P2,5,NEXT,1,Secar e definir pernas gluteos e parte interna da coxa,Carol Borba,https://youtu.be/hWE9djsSTi4?si=pLfzTZYKX-2KjfKc,7:29,05/02/2025,210000,FITNESS
25/02/2026,P2,5,NEXT,2,PERCA CALORIAS FAZENDO GINASTICA AEROBICA | Junior Scaranelo,Nice One Academia,https://youtu.be/nDat4qMA0_g?si=UYM5RdB091-P5r7j,7:44,10/04/2020,220000,FITNESS
25/02/2026,P2,5,NEXT,3,Como montar uma boa aula so com a BOLA SUICA em 5 minutos!,VOLL TV,https://youtu.be/Ag8RT3BNkWM?si=A5JLaIXgYS9A7ary,9:08,25/02/2026,138,FITNESS
25/02/2026,P2,5,NEXT,4,Como endurecer o bumbum e as pernas em casa em 1 mês - Desafio agachando com Carol Borba,Carol Borba,https://youtu.be/6YJ7DUvuBkE?si=QrX4x-mE9mXa5gGV,8:20,06/02/2025,130000,FITNESS
25/02/2026,P2,5,NEXT,5,Como transformar suas pernas treinando em casa - Desafio 100 agachamentos - Carol Borba,Carol Borba,https://youtu.be/gnBNaBCumfM?si=aYeGVIqhI7kagaLu,7:51,10/02/2025,110000,FITNESS
25/02/2026,P2,5,NEXT,6,FIZ 100 AGACHAMENTOS POR DIA DURANTE 1 MES! Deu resultado?,Myla Liv,https://youtu.be/1VTHvYc14x4?si=U9SB5MOBnLR5ZrO5,12:32,16/03/2021,52000,FITNESS
25/02/2026,P2,5,NEXT,7,TREINO DE PERNA E GLUTEO COMPLETO que voce nunca mais vai esquecer,Tay Training,https://youtu.be/aCgXMyw4imY?si=1mRqKq9rdrt7pcCA,11:46,31/07/2022,730000,FITNESS
25/02/2026,P2,5,NEXT,8,Desafio do Agachamento #03 - 100 agachamentos por dia,Carol Borba,https://youtu.be/hOw0uRd0WyQ?si=mVZBwxrjrK_hC5DZ,5:58,07/10/2020,690000,FITNESS
25/02/2026,P2,5,NEXT,9,Os 2 PRINCIPAIS Exercicios para Gluteos Fortes e Redondos,Tay Training,https://youtu.be/0nnFob_Q6fM?si=ddhzyIo0PXq8irxz,12:43,24/02/2026,21000,FITNESS
25/02/2026,P2,5,NEXT,10,Secar e definir pernas gluteos e parte interna da coxa -DESAFIO de 30 dias,Carol Borba,https://youtu.be/4cbPWhVASM0?si=FKTOGuqJgFgqKJn9,7:29,05/02/2025,210000,FITNESS
25/02/2026,P3,5,HOME,1,Novo Galaxy S26 Ultra,JG Tech,https://youtu.be/IyTfFrBoiNc?si=m9CKZGHu6zvdus9w,10:31,25/02/2026,19000,TECNOLOGIA
25/02/2026,P3,5,HOME,2,Como Conectar 2 MONITORES em 1 NOTEBOOK,FF26 Tech | Fernando Fuvio,https://youtu.be/pzDGsgTvqQM?si=4sIkX3A-rVTWmnHG,4:21,07/07/2021,310000,TECNOLOGIA
25/02/2026,P3,5,HOME,3,5 MOTIVOS que me fizeram escolher o LENOVO LOQ,Zetta,https://youtu.be/qHIvt8NrY0k?si=LAfgSfG-lJN3bqE5,9:40,25/02/2026,750,TECNOLOGIA
25/02/2026,P3,5,HOME,4,GALAXY A37 5G,Rafael Nunes,https://youtu.be/g3liHQw3cCI?si=IA--3C3Q6qpRT_86,8:49,10/02/2026,1060,TECNOLOGIA
25/02/2026,P3,5,HOME,5,"Se MEXE C#R#LH0, Va Atras Dos Seus Sonhos ",Clovis de Barros,https://youtu.be/qy9Fwsg-L1g?si=hLsvtO1dk44CKo6V,2:44,18/02/2026,390000,TECNOLOGIA
25/02/2026,P3,5,HOME,6,OPPO ouviu o Brasil?,Oficina da Net,https://youtu.be/s96zFQF3Gag?si=C7uCtFmnYPq_iziU,6:26,25/02/2026,6000,TECNOLOGIA
25/02/2026,P3,5,HOME,7,INSTALANDO a NOVA ONE UI 8.0,Young Rock Tech,https://youtu.be/VchOGNCjcos?si=0k5qwmE2yiwE2WxW,12:36,19/02/2026,12000,TECNOLOGIA
25/02/2026,P3,5,HOME,8,O Fim dos Cabos ruins!,Engenharia Detalhada,https://youtu.be/1VCKyai3PVI?si=9bfZ3csALIfxo0D0,10:55,29/07/2024,200000,TECNOLOGIA
